	label	sentence
47951	1	 Helena's tree frog Hyla helenae is a species of frog in the Hylidae family endemic to Guyana. Its natural habitats are subtropical or tropical moist lowland forests rivers freshwater marshes and intermittent freshwater marshes.
47864	1	 Argyra is a genus of fly in the family Dolichopodidae.
48881	1	 The taxonomy of the Gastropoda as it was revised in 2005 by Philippe Bouchet and Jean-Pierre Rocroi is a system for the scientific classification of gastropod mollusks. (Gastropods are a taxonomic class of animals which consists of snails and slugs of every kind from the land from freshwater and from saltwater.) The paper setting out this taxonomy was published in the journal Malacologia.
45704	1	 The island pipe snake Cylindrophis opisthorhodus is a species of snake in the Cylindrophiidae family endemic to Indonesia.
49463	1	 Episparis fenestrifera is a moth of the Erebidae family.
45125	1	 Scrobipalpa magnificella is a moth of the Gelechiidae family. It is found in Russia (the southern Ural) Ukraine Syria Iran Mongolia Uzbekistan and China.
48580	1	 Eupithecia gluptata is a moth in the Geometridae family. It is found in Turkmenistan.
47378	1	 Caloptilia euhelia is a moth of the Gracillariidae family. It is known from Papua New Guinea.
45154	1	 The Dimorphic Egret (Egretta dimorpha) is a species of heron in the Ardeidae family. It is found in Comoros Kenya Madagascar Mayotte Seychelles and Tanzania.In 2009 the IUCN lumped Egretta dimorpha with the Little Egret Egretta garzetta.The Dimorphic Egret can sometime be found on rooftops finding insects in the gutters of houses.
49837	1	 The Four-spotted Butterflyfish or fourspot butterflyfish (Chaetodon quadrimaculatus) is a species of butterflyfish (family Chaetodontidae) found in the Pacific Ocean from the Ryukyus Ogasawara (Bonin) Islands and Taiwan to the Hawaiian Marquesan and Pitcairn islands south to the Samoan and Austral Islands and the Marianas and Marshall Islands in Micronesia.It is a quite distinct species but most closely related to the Speckled Butterflyfish (C. citrinellus).
48380	1	 Indiadactylus is a genus of beetles in the family Buprestidae containing the following species: Indiadactylus chinensis (Obenberger 1924) Indiadactylus indicus (Obenberger 1924) Indiadactylus nigricans (Kerremans 1890) Indiadactylus pulchellus (Gory & Laporte 1839)↑
47030	1	 Dendrodoris is a genus of nudibranchs marine gastropod molluscs in the family Dendrodorididae.
48464	1	 Apatelodes adrastia is a moth in the Bombycidae family. It is found in Mexico Costa Rica and Panama.
45601	1	 Curena externalis is a species of snout moths in the genus Curena. It was described by Walker in 1866. It is found in Australia (New South Wales and Queensland).The forewings are pale brown with a dark brown margin. The wings have a recurve in the margin near the tornus.
46237	1	 Anoplolepis nuptialis is a species of ant in the subfamily Formicidae. It is endemic to South Africa.
48348	1	 Lyonetia cotifraga is a moth in the Lyonetiidae family. It is known from South Africa.
45098	1	 Haliclystus is a genus of stalked jellyfish that contains 11 species and one nomen nudum (Haliclystus sanjuanensis). It is the largest genus of any in the order Stauromedusae. Members of this genus are found in the Pacific Atlantic Indian Arctic and Southern oceans. Two members of this genus Haliclystus kerguelensis and Haliclystus antarcticus are found in the Southern hemisphere only.
48993	1	 Lauria sempronii is a species of air-breathing land snail a terrestrial pulmonate gastropod mollusk in the family Lauriidae.
46490	1	 The Cinnamon Neopipo or Cinnamon Tyrant-manakin (Neopipo cinnamomea) is a species of bird in the Tyrannidae family. It is the only member of the genus Neopipo.It is found in Brazil Colombia Ecuador French Guiana Guyana Peru Suriname and Venezuela.Its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical dry shrubland.
48577	1	 Chaca burmensis is a species of angler catfish endemic to Myanmar where it is found in the Sittang River and possibly the Ayeyarwady drainage. This species grows to a length of 20.0 cm (7.9 inches).
45039	1	 Silvanus is a genus of beetles in the family Silvanidae containing the following species: Silvanus bidentatus Fabricius Silvanus castaneus MacLeay Silvanus curvispinus Pal & Sen Gupta Silvanus difficilis Halstead Silvanus gibbus Pal & Sen Gupta Silvanus imitatus Pal & Sen Gupta Silvanus inarmatus Wollaston Silvanus lateritius Broun Silvanus lewisii Reitter Silvanus mediocris Grouvelle Silvanus muticus Sharp Silvanus nigrans Pal & Sen Gupta Silvanus nitidulus LeConte Silvanus planatus Germar Silvanus productus Halstead Silvanus proximus Grouvelle Silvanus recticollis Reitter Silvanus robustus Halstead Silvanus rossi Halstead Silvanus ruficorpus Pal & Sen Gupta Silvanus semus Halstead Silvanus unidentatus Olivier↑
48416	1	 Dromidea is a genus of beetles in the family Carabidae containing the following species: Dromidea cyanoptera Fauvel 1882 Dromidea longiceps Fauvel 1882 Dromidea thomsoni Perroud & Montrouzier 1864↑
46741	1	 Larixsotis is a genus of moths of the Noctuidae family.
49872	1	 Aphthona nigriscutis is a root-feeding flea beetle of the genus Aphthona. It is one of 5 Aphthona spp. that has been used in Alberta Canada to control leafy spurge an invasive plant that reduces pasture quality and degrades natural habitats. It along with A. lacertosa is one of only two biocontrol agents thought to be effective against leafy spurge. Larvae cause the most damage to the plant by feeding on the roots.
45348	1	 ‘Asthena’ argyrorrhytes is a moth in the Geometridae family. It is found in New Guinea.
47531	1	 Vitrea vereae is a species of small air-breathing land snail a terrestrial pulmonate gastropod mollusk in the family Pristilomatidae.
45072	1	 Transtillaspis blechra is a species of moth of the Tortricidae family. It is found in Colombia.
45867	1	 Sorex araneus grantii is a subspecies of the shrew Sorex araneus found only on the Scottish island of Islay. It was previously considered a separate species Sorex grantii. It is distinguished from mainland shrews by its very grey flanks and different dentition.
45812	1	 Ancylosis monella is a species of snout moths in the genus Ancylosis. It was described by Roesler in 1973 from Afghanistan but is also found on Cyprus.
49345	1	 Epicrocis flavicosta is a species of snout moths in the genus Epicrocis. It was described by Balinsky in 1994. It is found in South Africa.
48664	1	 Coilia nasus also known as the Japanese grenadier anchovy is classified under the actinopterygii (ray-finned fished) clupeiformes (herrings) and engraulidae (anchovies).It derives its name coilio from the Greek koilia meaning hollow abdomen.
49323	1	 Anatrachyntis biorrhizae is a moth in the Cosmopterigidae family. It was described by Sinev in 1986 and is known from Russia.
46185	1	 Yunnanolepis is an extinct genus of primitive Antiarch placoderm. The fossils of the various species are found in Early to Middle Devonian strata in Southern China and Middle Devonian strata in Vietnam.
49843	1	 Spilosoma gynephaea is a moth in the Arctiidae family. It was described by Hampson in 1901. It is found in South Africa and Zimbabwe.
48201	1	 The Jos Plateau Indigobird (Vidua maryae) is a species of bird in the Viduidae family. It is endemic to Nigeria. It lays its eggs in the nest of the Rock Firefinch which is also restricted to Nigeria.Its natural habitats are dry woodland and shrubland in rocky areas. It is threatened by habitat loss.
48507	1	 Hemigrammus erythrozonus commonly known as the glowlight tetra is a small tropical fish from the Essequibo River Guyana South America. It is silver in colour and a bright iridescent orange to red stripe extends from the snout to the base of its tail the front of the dorsal fin being the same color as the stripe. Other fins are silver to transparent. The glowlight tetra is a peaceful shoaling fish.
46670	1	 Anaklinoceras is a genus of extinct heteromorph ammonite cephalopod that lived in marine environments in what is now Western North America during the Campanian division of the Cretaceous period. Their shells were very similar to the related ammonites of the genus Ainoceras where the young ammonite's shell coiled helically and upon reaching adulthood the youngest coil arched over the older coils.
49468	1	 Biemna is a genus of marine demosponge in the family Desmacellidae.
46343	1	 The Anise Swallowtail Papilio zelicaon is a common swallowtail butterfly of western North America. Both the upper and lower sides of its wings are black but the upper wing has a broad yellow stripe across it which gives the butterfly an overall yellow appearance. There are striking blue spots on the rear edge of the rear wing and the characteristic tails of the swallowtails. Its wingspan is 7–9 cm.
45491	1	 Synodontis sp. nov. 'Lower Tana' is a species of fish in the Mochokidae family. It is endemic to Kenya. Its natural habitat is rivers.
45495	1	 The Dusky Robin (Melanodryas vittata) is a small passerine bird native to Tasmania. A member of the Australian robin family Petroicidae it is not related to robins of Europe and North America. It is a brown-plumaged bird of open woodland.
47091	1	 Exilisia disticha is a moth of the Arctiidae family. It was described by Hampson in 1914. It is found in Ghana.
48779	1	 Selidosema is a genus of moth in the family Geometridae.
48239	1	 Eulepidotis juncida is a moth of the Noctuidae family. It is found in the neotropics including Mexico Honduras Costa Rica Peru French Guiana Venezuela Bolivia and Colombia.The larvae feed on Inga fagifolia.
48575	1	 Phtheochroa fulviplicana is a species of moth of the Tortricidae family. It is found in North America where it has been recorded from Maine Alberta Nevada and California.The wingspan is 14-23 mm. Adults have been recorded on wing from May to July and in December.
48539	1	 The Levant mole (Talpa levantis) is a species of mammal in the Talpidae family. It is found in Bulgaria Russia and Turkey.
